Sale ID,Date,Item ID,Batch ID,Product Type,Species,Grade,Finish,Dominant Color,Color Count (#),Customer Type,Customer Name,Country,City,Channel,Lead Source,Price (CAD),Discount (CAD),Shipping (CAD),Taxes Collected (CAD),Payment Method,COA #,Shipped Date,Consignment? (Y/N),Consignment Owner,Export Permit (PDF link),length,width,weight,Channel_Type,Days_To_Ship,Jewelry Type,Metal Type
S-0609,2025-06-30,I-0609,B-2025-011,Fossil,Placenticeras intercalare,AAA,Polished,Blue/Green,4,Museum,Natural History Museum,Hong Kong,Hong Kong,Partner,Instagram,30285.38,0.0,2568.0,0.0,Square,COA-000708,2025-07-04,N,,C:\Permits\EXP-5382.pdf,15.2,21.0,16.9,Wholesale,4,,
S-0610,2025-02-11,I-0610,B-2025-014,Fossil,Placenticeras intercalare,AA,Stabilized,Purple/Red,4,Retail Collector,T. Singh,United States,Denver,Retail,Google Ads,14659.09,848.0,1512.0,0.0,PayPal,COA-000709,2025-07-21,N,,C:\Permits\EXP-8590.pdf,11.5,13.5,14.6,Wholesale,160,,
S-0611,2025-07-05,I-0611,B-2025-015,Fossil,Placenticeras intercalare,AA,Stabilized,Rainbow,2,Gallery,Opal & Onyx Gallery,France,Lyon,Wholesale,Trade Show,11559.09,0.0,1071.0,0.0,EFT,COA-000710,2025-08-20,Y,Pacific Gem Arts,C:\Permits\EXP-2487.pdf,33.6,12.4,15.4,Wholesale,46,,
S-0612,2025-08-11,I-0612,B-2025-011,Fossil,Placenticeras intercalare,A,Polished,Green/Gold,2,Museum,Prairie Heritage Museum,Hong Kong,Hong Kong,Wholesale,Google Ads,33004.0,0.0,270.0,0.0,Square,COA-000711,2025-08-16,N,,C:\Permits\EXP-5597.pdf,23.1,13.1,18.1,Wholesale,5,,
S-0613,2025-05-02,I-0613,B-2025-017,Fossil,Placenticeras intercalare,B,Polished,Peacock,2,Museum,Prairie Heritage Museum,Canada,Toronto,Online,Facebook,32097.33,0.0,259.0,1604.87,Cheque,COA-000712,2025-05-07,N,,C:\Permits\EXP-1576.pdf,38.2,27.8,20.6,Wholesale,5,,
S-0614,2025-05-13,I-0614,B-2025-019,Fossil,Placenticeras intercalare,AAA,Stabilized,Rainbow,3,Museum,Prairie Heritage Museum,Canada,Toronto,Online,Outbound Call,23440.0,0.0,2015.0,1172.0,Credit Card,COA-000713,2025-05-17,Y,Pacific Gem Arts,C:\Permits\EXP-7989.pdf,28.9,22.7,24.5,Wholesale,4,,
S-0615,2025-06-12,I-0615,B-2025-012,Fossil,Placenticeras intercalare,AA,Polished,Red/Orange,4,Museum,Prairie Heritage Museum,Malaysia,Johor Bahru,Partner,Google Ads,31310.91,0.0,1629.0,0.0,Cheque,COA-000714,2025-07-04,Y,Ammolite Guild,C:\Permits\EXP-3446.pdf,35.4,10.4,8.9,Wholesale,22,,
S-0616,2025-01-01,I-0616,B-2025-001,Jewelry,Ammolite Triplet,AAA,Coated,Gold/Green,4,,Liam Carter,Canada,Vancouver,Online,online adds,392.6,0.0,590.71,19.63,Cheque,COA-000715,2025-11-09,N,,C:\Permits\EXP-1001.pdf,18.2,5.5,3.2,Retail,312,Pendant,Silver
S-0617,2025-01-04,I-0617,B-2025-001,Jewelry,Ammolite Triplet,AA,Coated,Sunset (R/O/G),3,,Charlotte Walker,Australia,Sydney,Retail,Distributor,978.05,0.0,756.75,0.0,Cheque,COA-000716,2025-11-09,N,,C:\Permits\EXP-1002.pdf,19.4,9.9,5.2,Retail,309,Bracelet,Gold
S-0618,2025-01-07,I-0618,B-2025-001,Jewelry,Ammolite Triplet,AA,Coated,Red/Orange,3,,Emma Hoffmann,Germany,Berlin,Retail,Distributor,949.22,0.0,802.88,0.0,Square,COA-000717,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1003.pdf,22.4,18.2,8.8,Retail,306,Earring,Gold
S-0619,2025-01-10,I-0619,B-2025-001,Jewelry,Ammolite Triplet,B,Coated,Multicolor,1,,Olivia Campbell,Australia,Melbourne,Online,online adds,127.33,0.0,1020.9,0.0,Credit Card,COA-000718,2025-11-09,N,,C:\Permits\EXP-1004.pdf,34.0,12.9,6.8,Retail,303,Earring,Silver
S-0620,2025-01-13,I-0620,B-2025-001,Jewelry,Ammolite Triplet,AA,Coated,Green/Gold,3,,Haruto Sato,Japan,Tokyo,Show,Trade Show,361.56,0.0,2626.15,0.0,PayPal,COA-000719,2025-11-09,N,,C:\Permits\EXP-1005.pdf,22.5,3.0,4.8,Retail,300,Pendant,Silver
S-0621,2025-01-16,I-0621,B-2025-001,Jewelry,Ammolite Triplet,A,Coated,Purple/Red,2,,Amelia Lewis,United Kingdom,London,Show,Trade Show,255.54,0.0,1977.94,0.0,Cheque,COA-000720,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1006.pdf,24.2,6.7,5.7,Retail,297,Pendant,Silver
S-0622,2025-01-19,I-0622,B-2025-001,Jewelry,Ammolite Triplet,AA,Coated,Green/Blue,3,,Paul Weber,Germany,Hamburg,Retail,Distributor,514.75,0.0,289.88,0.0,EFT,COA-000721,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1007.pdf,25.3,19.3,11.0,Retail,294,Pendant,Silver
S-0623,2025-01-22,I-0623,B-2025-001,Jewelry,Ammolite Triplet,AA,Coated,Peacock,3,,Michael Johnson,USA,New York,Retail,Distributor,983.02,0.0,1999.99,0.0,PayPal,COA-000722,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1008.pdf,43.6,18.1,15.0,Retail,291,Ring,Silver
S-0624,2025-01-25,I-0624,B-2025-001,Jewelry,Ammolite Triplet,B,Coated,Fiery Red,1,,Noah Thompson,Canada,Toronto,Online,online adds,349.46,0.0,454.55,17.47,Square,COA-000723,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1009.pdf,12.4,6.1,6.0,Retail,288,Earring,Silver
S-0625,2025-01-28,I-0625,B-2025-001,Jewelry,Ammolite Triplet,B,Coated,Peacock,1,,Ethan Walker,Canada,Vancouver,Online,online adds,256.1,0.0,1749.03,12.81,Cheque,COA-000724,2025-11-09,N,,C:\Permits\EXP-1010.pdf,28.6,9.4,3.1,Retail,285,Earring,Silver
S-0626,2025-01-31,I-0626,B-2025-001,Jewelry,Ammolite Triplet,A,Coated,Green/Gold,2,,Zoe Martin,Australia,Brisbane,Online,online adds,337.06,0.0,209.09,0.0,Cheque,COA-000725,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1011.pdf,32.5,10.1,11.3,Retail,282,Pendant,Silver
S-0627,2025-02-03,I-0627,B-2025-001,Jewelry,Ammolite Triplet,A,Coated,Purple/Red,1,,Jessica Anderson,USA,Chicago,Retail,Distributor,613.7,0.0,627.95,0.0,Credit Card,COA-000726,2025-11-09,N,,C:\Permits\EXP-1012.pdf,48.1,23.8,13.2,Retail,279,Bracelet,Silver
S-0628,2025-02-06,I-0628,B-2025-002,Jewelry,Ammolite Triplet,AAA,Coated,Green/Blue,4,,Chloe Walker,United Kingdom,Manchester,Show,Trade Show,651.52,0.0,874.44,0.0,Square,COA-000727,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1013.pdf,17.3,2.4,6.8,Retail,276,Ring,Gold
S-0629,2025-02-09,I-0629,B-2025-002,Jewelry,Ammolite Triplet,AA,Coated,Peacock,2,,Isla Robinson,United Kingdom,Liverpool,Show,Trade Show,636.04,0.0,1677.49,0.0,EFT,COA-000728,2025-11-09,N,,C:\Permits\EXP-1014.pdf,33.6,11.6,4.8,Retail,273,Pendant,Silver
S-0630,2025-02-12,I-0630,B-2025-002,Jewelry,Ammolite Triplet,A,Coated,Purple/Red,2,,Ren Suzuki,Japan,Osaka,Retail,Distributor,407.32,0.0,2718.92,0.0,Square,COA-000729,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1015.pdf,21.6,8.3,8.4,Retail,270,Pendant,Silver
S-0631,2025-02-15,I-0631,B-2025-002,Jewelry,Ammolite Triplet,AA,Coated,Multicolor,2,,Lucas Anderson,Canada,Calgary,Online,online adds,710.0,0.0,841.04,35.5,PayPal,COA-000730,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1016.pdf,31.0,20.0,8.6,Retail,267,Pendant,Silver
S-0632,2025-02-18,I-0632,B-2025-002,Jewelry,Ammolite Triplet,B,Coated,Teal/Blue,1,,Ava Johnson,Canada,Montreal,Online,online adds,374.84,0.0,733.15,18.74,Cheque,COA-000731,2025-11-09,N,,C:\Permits\EXP-1017.pdf,16.4,4.8,6.6,Retail,264,Pendant,Gold
S-0633,2025-02-21,I-0633,B-2025-002,Jewelry,Ammolite Triplet,AAA,Coated,Red/Orange,4,,Daniel Harris,USA,Houston,Online,online adds,451.8,0.0,2612.68,0.0,Wire,COA-000732,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1018.pdf,24.0,8.2,3.1,Retail,261,Earring,Silver
S-0634,2025-02-24,I-0634,B-2025-002,Jewelry,Ammolite Triplet,AAA,Coated,Teal/Blue,3,,Oliver Smith,United Kingdom,Birmingham,Online,online adds,916.24,0.0,2026.01,0.0,Square,COA-000733,2025-11-09,N,,C:\Permits\EXP-1019.pdf,43.2,18.2,5.3,Retail,258,Pendant,Silver
S-0635,2025-02-27,I-0635,B-2025-002,Jewelry,Ammolite Triplet,B,Coated,Red/Orange,1,,Daiki Watanabe,Japan,Fukuoka,Online,online adds,764.72,0.0,206.04,0.0,PayPal,COA-000734,2025-11-09,N,,C:\Permits\EXP-1020.pdf,44.6,14.3,14.4,Retail,255,Pendant,Gold
S-0636,2025-03-02,I-0636,B-2025-002,Jewelry,Ammolite Triplet,B,Coated,Fiery Red,1,,Hunter Thompson,Australia,Sydney,Online,online adds,91.73,0.0,363.75,0.0,Credit Card,COA-000735,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1021.pdf,14.7,2.3,5.4,Retail,252,Earring,Silver
S-0637,2025-03-05,I-0637,B-2025-002,Jewelry,Ammolite Triplet,AA,Coated,Sunset (R/O/G),2,,Sophia Miller,Canada,Vancouver,Retail,Distributor,1033.35,0.0,391.86,51.67,Cheque,COA-000736,2025-11-09,N,,C:\Permits\EXP-1022.pdf,23.1,13.4,4.3,Retail,249,Pendant,Gold
S-0638,2025-03-08,I-0638,B-2025-002,Jewelry,Ammolite Triplet,AAA,Coated,Multicolor,4,,Jonas Wagner,Germany,Munich,Show,Trade Show,593.11,0.0,1782.64,0.0,PayPal,COA-000737,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1023.pdf,37.9,10.9,7.2,Retail,246,Pendant,Silver
S-0639,2025-03-11,I-0639,B-2025-002,Jewelry,Ammolite Triplet,A,Coated,Green/Blue,1,,George Clarke,United Kingdom,London,Show,Trade Show,196.05,0.0,1939.25,0.0,Square,COA-000738,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1024.pdf,30.3,14.0,17.2,Retail,243,Pendant,Silver
S-0640,2025-03-14,I-0640,B-2025-003,Jewelry,Ammolite Triplet,AA,Coated,Green/Gold,3,,Lea SchÃÂ¤fer,Germany,Frankfurt,Online,online adds,358.06,0.0,1721.01,0.0,Credit Card,COA-000739,2025-11-09,N,,C:\Permits\EXP-1025.pdf,22.1,5.2,6.3,Retail,240,Pendant,Silver
S-0641,2025-03-17,I-0641,B-2025-003,Jewelry,Ammolite Triplet,A,Coated,Multicolor,1,,Liam Carter,Australia,Sydney,Retail,Distributor,188.92,0.0,2691.2,0.0,Credit Card,COA-000740,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1026.pdf,20.6,6.1,3.4,Retail,237,Ring,Silver
S-0642,2025-03-20,I-0642,B-2025-003,Jewelry,Ammolite Triplet,A,Coated,Peacock,1,,Emma Wilson,Canada,Calgary,Retail,Distributor,236.3,0.0,2569.09,11.82,Cheque,COA-000741,2025-11-09,N,,C:\Permits\EXP-1027.pdf,26.9,8.0,10.2,Retail,234,Pendant,Silver
S-0643,2025-03-23,I-0643,B-2025-003,Jewelry,Ammolite Triplet,A,Coated,Gold/Green,2,,Emma Wilson,Canada,Toronto,Show,Trade Show,1062.89,0.0,1397.52,53.14,Square,COA-000742,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1028.pdf,47.1,23.6,12.5,Retail,231,Earring,Gold
S-0644,2025-03-26,I-0644,B-2025-003,Jewelry,Ammolite Triplet,AA,Coated,Blue/Green,3,,Olivia Brown,Canada,Vancouver,Retail,Distributor,103.67,0.0,2717.15,5.18,PayPal,COA-000743,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1029.pdf,13.7,2.6,6.9,Retail,228,Earring,Silver
S-0645,2025-03-29,I-0645,B-2025-003,Jewelry,Ammolite Triplet,AA,Coated,Blue/Green,2,,Mia Anderson,Australia,Brisbane,Retail,Distributor,379.71,0.0,269.4,0.0,PayPal,COA-000744,2025-11-09,N,,C:\Permits\EXP-1030.pdf,23.2,10.7,4.9,Retail,225,Pendant,Silver
S-0646,2025-04-01,I-0646,B-2025-003,Jewelry,Ammolite Triplet,A,Coated,Teal/Blue,1,,Yuto Takahashi,Japan,Tokyo,Online,online adds,436.15,0.0,2642.07,0.0,Wire,COA-000745,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1031.pdf,43.0,12.2,10.6,Retail,222,Earring,Silver
S-0647,2025-04-04,I-0647,B-2025-003,Jewelry,Ammolite Triplet,AA,Coated,Purple/Red,3,,Sophia Miller,Canada,Vancouver,Show,Trade Show,838.85,0.0,980.09,41.94,PayPal,COA-000746,2025-11-09,N,,C:\Permits\EXP-1032.pdf,37.7,20.2,16.1,Retail,219,Pendant,Silver
S-0648,2025-04-07,I-0648,B-2025-003,Jewelry,Ammolite Triplet,AAA,Coated,Green/Gold,4,,Ava Johnson,Canada,Calgary,Show,Trade Show,296.84,0.0,2953.94,14.84,Square,COA-000747,2025-11-09,N,,C:\Permits\EXP-1033.pdf,15.2,6.7,5.2,Retail,216,Pendant,Silver
S-0649,2025-04-10,I-0649,B-2025-003,Jewelry,Ammolite Triplet,AAA,Coated,Green,3,,Lucas Anderson,Canada,Toronto,Show,Trade Show,651.46,0.0,2184.6,32.57,Credit Card,COA-000748,2025-11-09,N,,C:\Permits\EXP-1034.pdf,25.8,11.2,5.0,Retail,213,Ring,Silver
S-0650,2025-04-13,I-0650,B-2025-003,Jewelry,Ammolite Triplet,AA,Coated,Red/Orange,3,,Harry Taylor,United Kingdom,Manchester,Online,online adds,542.5,0.0,2778.16,0.0,PayPal,COA-000749,2025-11-09,N,,C:\Permits\EXP-1035.pdf,23.1,18.8,8.1,Retail,210,Bracelet,Silver
S-0651,2025-04-16,I-0651,B-2025-003,Jewelry,Ammolite Triplet,B,Coated,Red/Orange,1,,Yui Tanaka,Japan,Osaka,Online,online adds,210.58,0.0,556.41,0.0,Cheque,COA-000750,2025-11-09,N,,C:\Permits\EXP-1036.pdf,41.9,23.5,13.4,Retail,207,Ring,Silver
S-0652,2025-04-19,I-0652,B-2025-004,Jewelry,Ammolite Triplet,B,Coated,Red/Green,1,,Jack Harris,United Kingdom,London,Show,Trade Show,227.49,0.0,1403.69,0.0,Credit Card,COA-000751,2025-11-09,N,,C:\Permits\EXP-1037.pdf,17.0,4.7,4.1,Retail,204,Pendant,Silver
S-0653,2025-04-22,I-0653,B-2025-004,Jewelry,Ammolite Triplet,AA,Coated,Multicolor,2,,Leon Fischer,Germany,Berlin,Online,online adds,360.88,0.0,1972.23,0.0,Square,COA-000752,2025-11-09,N,,C:\Permits\EXP-1038.pdf,30.0,10.7,2.9,Retail,201,Pendant,Silver
S-0654,2025-04-25,I-0654,B-2025-004,Jewelry,Ammolite Triplet,AA,Coated,Red/Green,2,,Ethan Walker,Canada,Vancouver,Show,Trade Show,579.25,0.0,1911.57,28.96,EFT,COA-000753,2025-11-09,N,,C:\Permits\EXP-1039.pdf,35.7,10.3,9.6,Retail,198,Earring,Silver
S-0655,2025-04-28,I-0655,B-2025-004,Jewelry,Ammolite Triplet,B,Coated,Blue/Green,1,,Noah Thompson,Canada,Calgary,Show,Trade Show,300.0,0.0,2699.45,15.0,EFT,COA-000754,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1040.pdf,45.1,20.4,11.6,Retail,195,Pendant,Silver
S-0656,2025-05-01,I-0656,B-2025-004,Jewelry,Ammolite Triplet,AA,Coated,Multicolor,3,,George Clarke,United Kingdom,Liverpool,Retail,Distributor,550.22,0.0,1501.0,0.0,Credit Card,COA-000755,2025-11-09,N,,C:\Permits\EXP-1041.pdf,24.3,7.3,6.1,Retail,192,Pendant,Gold
S-0657,2025-05-04,I-0657,B-2025-004,Jewelry,Ammolite Triplet,B,Coated,Sunset (R/O/G),1,,Daiki Watanabe,Japan,Nagoya,Retail,Distributor,83.37,0.0,2282.24,0.0,EFT,COA-000756,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1042.pdf,19.9,10.4,5.1,Retail,189,Pendant,Silver
S-0658,2025-05-07,I-0658,B-2025-004,Jewelry,Ammolite Triplet,B,Coated,Fiery Red,1,,Jacob Thompson,USA,Miami,Retail,Distributor,307.59,0.0,2197.93,0.0,PayPal,COA-000757,2025-11-09,N,,C:\Permits\EXP-1043.pdf,42.3,9.0,5.2,Retail,186,Pendant,Silver
S-0659,2025-05-10,I-0659,B-2025-004,Jewelry,Ammolite Triplet,AA,Coated,Fiery Red,3,,Yuto Takahashi,Japan,Tokyo,Online,online adds,800.68,0.0,1126.47,0.0,EFT,COA-000758,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1044.pdf,45.8,15.8,15.2,Retail,183,Ring,Silver
S-0660,2025-05-13,I-0660,B-2025-004,Jewelry,Ammolite Triplet,AAA,Coated,Teal/Blue,3,,Mia Becker,Germany,Cologne,Online,online adds,860.56,0.0,216.51,0.0,PayPal,COA-000759,2025-11-09,N,,C:\Permits\EXP-1045.pdf,22.8,7.7,5.1,Retail,180,Pendant,Gold
S-0661,2025-05-16,I-0661,B-2025-004,Jewelry,Ammolite Triplet,AA,Coated,Fiery Red,3,,Anna Keller,Germany,Munich,Online,online adds,685.21,0.0,281.27,0.0,Cheque,COA-000760,2025-11-09,N,,C:\Permits\EXP-1046.pdf,23.1,5.7,3.9,Retail,177,Earring,Gold
S-0662,2025-05-19,I-0662,B-2025-004,Jewelry,Ammolite Triplet,AAA,Coated,Green,3,,Ren Suzuki,Japan,Osaka,Show,Trade Show,536.95,0.0,435.05,0.0,Wire,COA-000761,2025-11-09,N,,C:\Permits\EXP-1047.pdf,24.5,11.1,6.6,Retail,174,Pendant,Silver
S-0663,2025-05-22,I-0663,B-2025-004,Jewelry,Ammolite Triplet,A,Coated,Teal/Blue,1,,Daiki Watanabe,Japan,Fukuoka,Show,Trade Show,507.54,0.0,2863.37,0.0,PayPal,COA-000762,2025-11-09,N,,C:\Permits\EXP-1048.pdf,36.8,21.2,6.6,Retail,171,Earring,Silver
S-0664,2025-05-25,I-0664,B-2025-005,Jewelry,Ammolite Triplet,AA,Coated,Multicolor,3,,Jessica Anderson,USA,Los Angeles,Show,Trade Show,887.42,0.0,286.88,0.0,Wire,COA-000763,2025-11-09,N,,C:\Permits\EXP-1049.pdf,19.3,3.4,5.4,Retail,168,Earring,Gold
S-0665,2025-05-28,I-0665,B-2025-005,Jewelry,Ammolite Triplet,AA,Coated,Gold/Green,3,,Chloe Walker,United Kingdom,Bristol,Show,Trade Show,204.94,0.0,669.81,0.0,Cheque,COA-000764,2025-11-09,N,,C:\Permits\EXP-1050.pdf,30.6,5.6,3.2,Retail,165,Pendant,Silver
S-0666,2025-05-31,I-0666,B-2025-005,Jewelry,Ammolite Triplet,AAA,Coated,Green,4,,Cooper Harris,Australia,Brisbane,Retail,Distributor,700.65,0.0,1250.86,0.0,Wire,COA-000765,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1051.pdf,37.3,15.5,4.8,Retail,162,Bracelet,Silver
S-0667,2025-06-03,I-0667,B-2025-005,Jewelry,Ammolite Triplet,AAA,Coated,Green,4,,Paul Weber,Germany,Hamburg,Retail,Distributor,997.95,0.0,1399.46,0.0,Square,COA-000766,2025-11-09,N,,C:\Permits\EXP-1052.pdf,33.5,22.7,15.9,Retail,159,Ring,Silver
S-0668,2025-06-06,I-0668,B-2025-005,Jewelry,Ammolite Triplet,B,Coated,Purple/Red,1,,Lachlan Brown,Australia,Sydney,Retail,Distributor,171.98,0.0,1419.36,0.0,Credit Card,COA-000767,2025-11-09,N,,C:\Permits\EXP-1053.pdf,14.1,6.8,5.7,Retail,156,Ring,Silver
S-0669,2025-06-09,I-0669,B-2025-005,Jewelry,Ammolite Triplet,B,Coated,Gold/Green,1,,Sophia Miller,Canada,Toronto,Show,Trade Show,641.39,0.0,2584.8,32.07,PayPal,COA-000768,2025-11-09,N,,C:\Permits\EXP-1054.pdf,19.9,8.6,4.4,Retail,153,Ring,Gold
S-0670,2025-06-12,I-0670,B-2025-005,Jewelry,Ammolite Triplet,A,Coated,Peacock,2,,Anna Keller,Germany,Berlin,Show,Trade Show,852.28,0.0,793.94,0.0,PayPal,COA-000769,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1055.pdf,34.9,18.6,8.4,Retail,150,Earring,Gold
S-0671,2025-06-15,I-0671,B-2025-005,Jewelry,Ammolite Triplet,AA,Coated,Fiery Red,3,,Sarah Moore,USA,Houston,Retail,Distributor,665.41,0.0,1754.49,0.0,Cheque,COA-000770,2025-11-09,N,,C:\Permits\EXP-1056.pdf,42.8,16.7,6.2,Retail,147,Ring,Silver
S-0672,2025-06-18,I-0672,B-2025-005,Jewelry,Ammolite Triplet,AA,Coated,Gold/Green,3,,Mei Nakamura,Japan,Osaka,Retail,Distributor,263.27,0.0,1828.36,0.0,Credit Card,COA-000771,2025-11-09,N,,C:\Permits\EXP-1057.pdf,16.4,6.5,4.7,Retail,144,Pendant,Silver
S-0673,2025-06-21,I-0673,B-2025-005,Jewelry,Ammolite Triplet,B,Coated,Green/Gold,1,,Jonas Wagner,Germany,Frankfurt,Retail,Distributor,346.32,0.0,2219.6,0.0,Square,COA-000772,2025-11-09,N,,C:\Permits\EXP-1058.pdf,34.0,10.9,2.8,Retail,141,Pendant,Silver
S-0674,2025-06-24,I-0674,B-2025-005,Jewelry,Ammolite Triplet,B,Coated,Gold/Green,1,,Leon Fischer,Germany,Hamburg,Retail,Distributor,412.13,0.0,1668.98,0.0,Square,COA-000773,2025-11-09,N,,C:\Permits\EXP-1059.pdf,27.4,12.3,6.4,Retail,138,Pendant,Gold
S-0675,2025-06-27,I-0675,B-2025-005,Jewelry,Ammolite Triplet,AA,Coated,Red/Green,3,,Emily Davis,USA,Miami,Retail,Distributor,1248.93,0.0,2152.77,0.0,Cheque,COA-000774,2025-11-09,N,,C:\Permits\EXP-1060.pdf,37.3,23.1,12.9,Retail,135,Pendant,Gold
S-0676,2025-06-30,I-0676,B-2025-006,Jewelry,Ammolite Triplet,B,Coated,Green/Blue,1,,Haruto Sato,Japan,Tokyo,Retail,Distributor,842.3,0.0,906.94,0.0,Square,COA-000775,2025-11-09,N,,C:\Permits\EXP-1061.pdf,16.0,2.4,6.1,Retail,132,Pendant,Gold
S-0677,2025-07-03,I-0677,B-2025-006,Jewelry,Ammolite Triplet,AA,Coated,Teal/Blue,2,,Michael Johnson,USA,New York,Show,Trade Show,928.88,0.0,438.51,0.0,Square,COA-000776,2025-11-09,N,,C:\Permits\EXP-1062.pdf,23.3,10.0,4.5,Retail,129,Pendant,Gold
S-0678,2025-07-06,I-0678,B-2025-006,Jewelry,Ammolite Triplet,B,Coated,Peacock,1,,Mia Becker,Germany,Berlin,Online,online adds,219.36,0.0,2972.09,0.0,Credit Card,COA-000777,2025-11-09,N,,C:\Permits\EXP-1063.pdf,35.2,16.9,11.6,Retail,126,Ring,Silver
S-0679,2025-07-09,I-0679,B-2025-006,Jewelry,Ammolite Triplet,AA,Coated,Purple/Red,2,,Olivia Brown,Canada,Vancouver,Online,online adds,670.31,0.0,686.68,33.52,Wire,COA-000778,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1064.pdf,36.3,18.9,9.5,Retail,123,Pendant,Silver
S-0680,2025-07-12,I-0680,B-2025-006,Jewelry,Ammolite Triplet,A,Coated,Green/Gold,1,,Jacob Thompson,USA,Chicago,Online,online adds,301.6,0.0,399.3,0.0,PayPal,COA-000779,2025-11-09,N,,C:\Permits\EXP-1065.pdf,19.4,6.0,7.7,Retail,120,Pendant,Silver
S-0681,2025-07-15,I-0681,B-2025-006,Jewelry,Ammolite Triplet,AAA,Coated,Fiery Red,3,,Emily Davis,USA,Houston,Show,Trade Show,789.0,0.0,943.77,0.0,Square,COA-000780,2025-11-09,Y,148 Rockhounds,C:\Permits\EXP-1066.pdf,30.9,10.0,5.3,Retail,117,Earring,Gold
S-0682,2025-07-18,I-0682,B-2025-006,Jewelry,Ammolite Triplet,B,Coated,Peacock,1,,Paul Weber,Germany,Cologne,Online,online adds,131.21,0.0,1327.02,0.0,Credit Card,COA-000781,2025-11-09,N,,C:\Permits\EXP-1067.pdf,30.9,15.2,11.1,Retail,114,Pendant,Silver
S-0683,2025-07-21,I-0683,B-2025-006,Jewelry,Ammolite Triplet,A,Coated,Green/Gold,1,,Oliver Smith,United Kingdom,Liverpool,Show,Trade Show,386.25,0.0,2893.35,0.0,Credit Card,COA-000782,2025-11-09,N,,C:\Permits\EXP-1068.pdf,50.0,20.1,9.2,Retail,111,Ring,Silver
S-0684,2025-07-24,I-0684,B-2025-006,Jewelry,Ammolite Triplet,AA,Coated,Sunset (R/O/G),2,,Isla Robinson,United Kingdom,Manchester,Show,Trade Show,278.06,0.0,978.84,0.0,EFT,COA-000783,2025-11-09,N,,C:\Permits\EXP-1069.pdf,17.4,2.5,4.7,Retail,108,Pendant,Silver
S-0685,2025-07-27,I-0685,B-2025-006,Jewelry,Ammolite Triplet,A,Coated,Multicolor,1,,Emma Hoffmann,Germany,Berlin,Online,online adds,386.84,0.0,2142.29,0.0,Cheque,COA-000784,2025-11-09,N,,C:\Permits\EXP-1070.pdf,31.3,9.5,3.8,Retail,105,Bracelet,Silver
S-0686,2025-07-30,I-0686,B-2025-006,Jewelry,Ammolite Triplet,A,Coated,Multicolor,1,,Ethan Walker,Canada,Toronto,Online,online adds,236.01,0.0,2509.8,11.8,Cheque,COA-000785,2025-11-09,N,,C:\Permits\EXP-1071.pdf,31.5,8.7,8.1,Retail,102,Ring,Silver
S-0687,2025-08-02,I-0687,B-2025-006,Jewelry,Ammolite Triplet,B,Coated,Peacock,1,,Lea SchÃÂ¤fer,Germany,Hamburg,Retail,Distributor,143.23,0.0,1737.81,0.0,EFT,COA-000786,2025-11-09,N,,C:\Permits\EXP-1072.pdf,37.1,10.4,13.6,Retail,99,Pendant,Silver
S-0688,2025-08-05,I-0688,B-2025-007,Jewelry,Ammolite Triplet,AA,Coated,Sunset (R/O/G),3,,Sophia Miller,Canada,Calgary,Retail,Distributor,394.99,0.0,460.99,19.75,EFT,COA-000787,2025-11-09,N,,C:\Permits\EXP-1073.pdf,19.7,2.9,7.7,Retail,96,Pendant,Silver
S-0689,2025-08-08,I-0689,B-2025-007,Jewelry,Ammolite Triplet,A,Coated,Peacock,1,,Yui Tanaka,Japan,Fukuoka,Retail,Distributor,218.14,0.0,1743.54,0.0,Wire,COA-000788,2025-11-09,N,,C:\Permits\EXP-1074.pdf,25.2,12.8,5.5,Retail,93,Ring,Silver
S-0690,2025-08-11,I-0690,B-2025-007,Jewelry,Ammolite Triplet,B,Coated,Teal/Blue,1,,Hunter Thompson,Australia,Perth,Online,online adds,141.07,0.0,207.18,0.0,PayPal,COA-000789,2025-11-09,N,,C:\Permits\EXP-1075.pdf,34.5,15.9,10.9,Retail,90,Earring,Silver
